,job_id,benefits,bid,campaign_budget,campaign_id,city_name,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
272,1088,"['Flexible and remote working options', 'Life insurance']",0,,144,East Northport,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8627,-73.3169,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11731,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
273,650,['Flexible and remote working options'],0,,5,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.6708,-95.5852,Construction / Facilities,Masonry - Finishing,,2000.0,0.0,,1.0,77099,['Javascript'],Texas,2,Job 1052,Full Time
274,929,"['Health insurance', 'Life insurance']",0,,122,Cypress,,test,developer 1407 0933,,29.991,-95.6588,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77429,"['mySql', 'Sleep']",Texas,1,developer 1407 0933,Part Time
275,327,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Canutillo,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,31.935200000000002,-106.587,Capital Markets,Trader,,123.0,0.0,,1.0,79835,"['Javascript', 'C#', 'mySql']",Texas,1,Job 220,Full Time
276,80,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Temecula,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,33.5111,-117.031,Capital Markets,Trader,,,,,,92592,['Javascript'],California,2,123,Full Time
277,1147,['Retirement benefit or accounts'],0,,69,Barker,,Gotoro 10052 ,desc,,29.7706,-95.7023,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,77413,['Sleep'],Texas,1,Job 0010,Contract
278,1945,"['PHP', 'Retirement benefit or accounts']",0,,1,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,,,33.9707,-118.171,Education / Higher Education,Teaching Assistant,,3333.0,0.0,,1.0,90201,"['Javascript', 'mySql']",California,1,Tech leader,FULL_TIME
279,840,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 259,,29.8356,-95.7381,Construction / Facilities,Line Worker,,1241.0,0.0,,1.0,77449,"['C#', 'aa', 'Php']",Texas,1,create job test by lta 712 259,Part Time
280,328,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Anthony,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,31.977,-106.598,Capital Markets,Trader,,123.0,0.0,,1.0,79821,"['Javascript', 'C#', 'mySql']",Texas,1,Job 220,Full Time
281,1220,['Retirement benefit or accounts'],0,,1,East Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7634,-73.8724,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11369,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
282,497,"['Health insurance', 'Life insurance']",0,,100,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7501,-95.6155,Construction / Facilities,Foreman,,123.0,0.0,,1.0,77077,"['Javascript', 'C#']",Texas,1,123,Part Time
283,379,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Los Angeles,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9528,-118.292,Capital Markets,Trader,,2000.0,0.0,,1.0,90044,['Javascript'],California,2,Job 935,Part Time
284,169,['Health insurance'],0,,1,Westminster,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.7525,-117.994,Capital Markets,Trader,,1234.0,0.0,,1.0,92683,['Javascript'],California,2,Job1203,Full Time
285,1458,"['Retirement benefit or accounts', 'PHP']",0,,12,Orinda,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.8797,-122.185,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94563,"['C#', 'aa']",California,2,Job 1518,PART_TIME
286,1890,"['Life insurance', 'Flexible and remote working options']",0,,1,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,akajob,,40.701,-73.8901,Fitness / Recreational,Nail Tech,,3000.0,0.0,,1.0,11385,"['C#', 'Sleep']",New York,1,supervisor,FULL_TIME
287,1924,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,South Gate,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.9446,-118.193,Capital Markets,Trader,,600.0,0.0,,1.0,90280,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
288,588,['Employee assistance programs(mental and emotional wellbing)'],0,,48,Aurora,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,41.7643,-88.2941,Government,Clerk,,1333.0,0.0,,1.0,60505,"['Php', 'Laravel']",Illinois,1,PHP Full Stack dev,Full Time
289,1371,['Life insurance'],0,,12,El Monte,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.0734,-118.014,Emergency Services / Enforcement,Personal / Private Security,,2000.0,0.0,,1.0,91732,['Sleep'],California,2,Job 1633,Part Time
290,1988,['Health insurance'],0,,10,Corona,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.7496,-73.8526,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,11368,['Javascript'],New York,1,Job1427_update,PART_TIME
291,145,['Health insurance'],0,,54,Cicero,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,tt,,41.8378,-87.7601,Capital Markets,Trader,,22.0,0.0,,1.0,60804,['Javascript'],Illinois,1,tester,Part Time
292,351,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,15,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.8808,-73.8739,Capital Markets,Trader,,2000.0,0.0,,1.0,10467,"['Javascript', 'C#']",New York,1,Job 1128,Full Time
293,1978,['Health insurance'],0,,10,North Bergen,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.7936,-74.0261,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,7047,['Javascript'],New Jersey,1,Job1427_update,PART_TIME
294,553,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Pico Rivera,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9888,-118.091,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,90660,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
295,639,['Health insurance'],0,,103,Richmond,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.6765,-95.7125,Education / Higher Education,Teacher - Elementary / Primary,,2000.0,0.0,,1.0,77407,['C#'],Texas,2,Job 957,Part Time
296,2009,"['Health insurance', 'Flexible and remote working options']",0,,9,New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.7617,-73.9502,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,10044,['C#'],New York,1,Job 1446,PART_TIME
297,1457,"['Retirement benefit or accounts', 'PHP']",0,,12,Danville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.8081,-121.906,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94506,"['C#', 'aa']",California,2,Job 1518,PART_TIME
298,1196,['Retirement benefit or accounts'],0,,1,Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7389,-73.8786,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11373,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
299,957,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,29.8356,-95.7381,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77449,"['Javascript', 'Sleep']",Texas,2,FE 001,Full Time
300,1842,"['PHP', 'Employee assistance programs(mental and emotional wellbing)']",0,,1,Bell,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,tho xay ,,33.9699,-118.152,Construction / Facilities,Demolitions,,22222.0,0.0,,1.0,90202,"['Javascript', 'mySql']",California,1,tho xay,FULL_TIME
301,926,"['Health insurance', 'Life insurance']",0,,122,Katy,,test,developer 1407 0933,,29.7463,-95.7383,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77450,"['mySql', 'Sleep']",Texas,1,developer 1407 0933,Part Time
302,677,['Health insurance'],0,,1,Gilroy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.0143,-121.55,Construction / Facilities,Foreman,,2000.0,0.0,,1.0,95020,"['mySql', 'aa']",California,1,Job 2341,Full Time
303,211,"['Life insurance', 'Flexible and remote working options']",0,,4,Fulshear,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.6682,-95.9228,Capital Markets,Trader,,1000.0,0.0,,1.0,77441,['Javascript'],Texas,2,Job 1141,Full Time
304,378,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,41.7757,-87.7118,Capital Markets,Trader,,2000.0,0.0,,1.0,60629,['Javascript'],Illinois,2,Job 935,Part Time
305,691,['Health insurance'],0,,1,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.701,-73.8901,Construction / Facilities,Foreman,,2000.0,0.0,,1.0,11385,"['mySql', 'aa']",New York,1,Job 2341,Full Time
306,1026,['Flexible and remote working options'],0,,142,Ohio,,self_client_01,desc,,41.5505,-89.445,Construction / Facilities,Line Worker,,500.0,0.0,,1.0,61349,['C#'],Illinois,1,job senior tester,Part Time
307,1494,['Flexible and remote working options'],0,,12,Birds Landing,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,decs,,38.1328,-121.838,Construction / Facilities,Demolitions,,2000.0,0.0,,1.0,94512,['aa'],California,2,Job 1533,PART_TIME
308,1280,['Life insurance'],0,,70,Jersey City,,FPT - managed,adasd,,40.6985,-74.0805,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,7305,['C#'],New Jersey,1,Who your daddy,Full Time
309,111,['Flexible and remote working options'],0,,4,Newnan,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.3887,-84.8581,Capital Markets,Trader,,,,,,30263,['Javascript'],Georgia,1,Job1,Contract
310,1881,"['PHP', 'SOS']",0,,223,Maspeth,,FPT - managed,Desc,,40.7247,-73.9095,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,11378,"['bb', 'Php']",New York,1,Job1817,PART_TIME
311,1995,['Health insurance'],0,,10,South Richmond Hill,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.6886,-73.823,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,11419,['Javascript'],New York,1,Job1427_update,PART_TIME
312,72,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Sylmar,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,34.3152,-118.385,Capital Markets,Trader,,,,,,91342,['Javascript'],California,2,123,Full Time
313,293,"['Health insurance', 'Flexible and remote working options']",0,,11,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.8522,-73.9136,Capital Markets,Trader,,1000.0,0.0,,1.0,10453,"['Javascript', 'C#']",New York,1,Job 346,Part Time
314,610,['Health insurance'],0,,48,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,33.9068,-118.083,Construction / Facilities,Demolitions,,1200.0,0.0,,1.0,90650,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
315,452,"['Flexible and remote working options', 'Life insurance']",0,,58,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9068,-118.083,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,90650,['Sleep'],California,2,Job 452,Part Time
316,447,"['Flexible and remote working options', 'Life insurance']",0,,58,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,41.7757,-87.7118,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,60629,['Sleep'],Illinois,2,Job 452,Part Time
317,449,"['Flexible and remote working options', 'Life insurance']",0,,58,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.701,-73.8901,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,11385,['Sleep'],New York,2,Job 452,Part Time
318,1546,"['Health insurance', 'Life insurance']",0,,222,Livingston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.7127,-94.8219,Finance,Financial Advisor,,2000.0,0.0,,1.0,77351,['mySql'],Texas,1,Data Analyst,FULL_TIME
319,520,"['Retirement benefit or accounts', 'Flexible and remote working options', 'Salary']",0,,101,Anaheim,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8304,-117.906,Emergency Services / Enforcement,Parking Enforcement,,2000.0,0.0,,1.0,92805,"['Javascript', 'Php', 'Laravel']",California,1,Job 1227,Part Time
320,113,['Flexible and remote working options'],0,,4,Acworth,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.0434,-84.7127,Capital Markets,Trader,,,,,,30101,['Javascript'],Georgia,1,Job1,Contract
321,848,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 301,,29.8356,-95.7381,Construction / Facilities,Demolitions,,1234.0,0.0,,1.0,77449,"['bb', 'Sleep']",Texas,1,create job test by lta 712 301,Full Time
322,375,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000.0,0.0,,1.0,77494,['Javascript'],Texas,2,Job 935,Part Time
323,355,['Retirement benefit or accounts'],0,,59,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000.0,0.0,,1.0,77494,['mySql'],Texas,2,Job 1130,Part Time
324,851,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Cypress,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 301,,29.991,-95.6588,Construction / Facilities,Demolitions,,1234.0,0.0,,1.0,77429,"['bb', 'Sleep']",Texas,1,create job test by lta 712 301,Full Time
325,99,['Flexible and remote working options'],0,,4,Suwanee,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.0624,-84.0907,Capital Markets,Trader,,,,,,30024,['Javascript'],Georgia,1,Job1,Contract
326,222,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,7,North Metro,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9766,-84.15,Capital Markets,Trader,,2000.0,0.0,,1.0,30026,"['C#', 'Javascript']",Georgia,2,Job 118,Full Time
327,755,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test create job le the anh desc,,33.9068,-118.083,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,90650,"['aa', 'Php']",California,1,test create job le the anh,Full Time
328,1903,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Orangevale,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6892,-121.22,Construction / Facilities,Demolitions,,3000.0,0.0,,1.0,95662,"['Php', 'aa']",California,1,shipper,FULL_TIME
329,160,"['Health insurance', 'Life insurance']",0,,48,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.701,-73.8901,Capital Markets,Trader,,1212.0,0.0,,1.0,11385,['Javascript'],New York,2,Job 342,Full Time
330,1308,['Life insurance'],0,,70,La Blanca,,FPT - managed,adasd,,26.2996,-98.0352,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,78558,['C#'],Texas,1,Who your daddy,Full Time
331,390,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Mckinney,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.1731,-96.6977,Capital Markets,Trader,,2000.0,0.0,,1.0,75070,['Javascript'],Texas,2,Job 935,Part Time
